year,geo_name,geo,industry_name,industry,EMP_DD_5,EMP_DD_6
"2017","전국","01000KR","자동차 및 트레일러 제조업","C30",5977.0,1.6
"2017","전국","01000KR","기타 운송장비 제조업","C31",1523.0,1.0
"2017","전국","01000KR","가구 제조업","C32",2395.0,5.1
"2017","전국","01000KR","기타 제품 제조업","C33",963.0,3.2
"2017","전국","01000KR","전기, 가스, 증기 및 수도사업","D",181.0,0.3
"2017","전국","01000KR","전기, 가스, 증기 및 공기조절 공급업","D35",154.0,0.3
"2017","전국","01000KR","수도사업","D36",28.0,0.5
"2017","전국","01000KR","하수·폐기물 처리, 원료재생 및 환경복원업","E",1225.0,1.8
"2017","전국","01000KR","하수, 폐수 및 분뇨 처리업","E37",56.0,0.5
"2017","전국","01000KR","폐기물 수집운반, 처리 및 원료재생업","E38",1168.0,2.0
"2017","전국","01000KR","환경 정화 및 복원업","E39",1.0,0.3
"2017","전국","01000KR","건설업","F",16875.0,1.7
"2017","전국","01000KR","종합 건설업","F41",6655.0,1.9
"2017","전국","01000KR","전문직별 공사업","F42",10219.0,1.5
"2017","전국","01000KR","도매 및 소매업","G",29130.0,2.6
"2017","전국","01000KR","자동차 및 부품 판매업","G45",787.0,1.5
"2017","전국","01000KR","도매 및 상품중개업","G46",18328.0,2.7
"2017","전국","01000KR","소매업; 자동차 제외","G47",10015.0,2.6
"2017","전국","01000KR","운수업","H",31624.0,4.8
"2017","전국","01000KR","육상운송 및 파이프라인 운송업","H49",28820.0,7.1
"2017","전국","01000KR","수상 운송업","H50",197.0,1.0
"2017","전국","01000KR","항공 운송업","H51",343.0,1.1
"2017","전국","01000KR","창고 및 운송관련 서비스업","H52",2263.0,1.2
"2017","전국","01000KR","숙박 및 음식점업","I",16046.0,4.2
"2017","전국","01000KR","숙박업","I55",1979.0,3.0
"2017","전국","01000KR","음식점 및 주점업","I56",14067.0,4.4
"2017","전국","01000KR","출판, 영상, 방송통신 및 정보서비스업","J",12611.0,2.7
"2017","전국","01000KR","출판업","J58",6719.0,3.1
"2017","전국","01000KR","영상·오디오 기록물 제작 및 배급업","J59",867.0,2.8
"2017","전국","01000KR","방송업","J60",310.0,1.1
"2017","전국","01000KR","통신업","J61",769.0,1.7
"2017","전국","01000KR","컴퓨터 프로그래밍, 시스템 통합 및 관리업","J62",2556.0,2.3
"2017","전국","01000KR","정보서비스업","J63",1390.0,3.5
"2017","전국","01000KR","금융 및 보험업","K",4724.0,1.0
"2017","전국","01000KR","금융업","K64",1543.0,0.6
"2017","전국","01000KR","보험 및 연금업","K65",1070.0,1.0
"2017","전국","01000KR","금융 및 보험 관련 서비스업","K66",2110.0,2.2
"2017","전국","01000KR","부동산업 및 임대업","L",2966.0,1.1
"2017","전국","01000KR","부동산업","L68",1952.0,0.8
"2017","전국","01000KR","임대업(부동산 제외)","L69",1013.0,4.5
"2017","전국","01000KR","전문, 과학 및 기술 서비스업","M",14553.0,1.8
"2017","전국","01000KR","연구개발업","M70",3298.0,1.6
"2017","전국","01000KR","전문서비스업","M71",6409.0,1.9
"2017","전국","01000KR","건축기술, 엔지니어링 및 기타 과학기술 서비스업","M72",4299.0,1.7
"2017","전국","01000KR","기타 전문, 과학 및 기술 서비스업","M73",546.0,2.2
"2017","전국","01000KR","사업시설관리 및 사업지원 서비스업","N",17964.0,1.8
"2017","전국","01000KR","사업시설 관리 및 조경 서비스업","N74",2241.0,1.0
"2017","전국","01000KR","사업지원 서비스업","N75",15723.0,2.1
"2017","전국","01000KR","교육 서비스업","P",9479.0,1.3
"2017","전국","01000KR","교육 서비스업","P85",9479.0,1.3
"2017","전국","01000KR","보건업 및 사회복지 서비스업","Q",24022.0,2.1
"2017","전국","01000KR","보건업","Q86",17090.0,2.5
"2017","전국","01000KR","사회복지 서비스업","Q87",6933.0,1.5
"2017","전국","01000KR","예술, 스포츠 및 여가관련 서비스업","R",3218.0,2.3
"2017","전국","01000KR","창작, 예술 및 여가관련 서비스업","R90",659.0,2.4
"2017","전국","01000KR","스포츠 및 오락관련 서비스업","R91",2559.0,2.3
"2017","전국","01000KR","협회 및 단체, 수리  및 기타 개인 서비스업","S",9479.0,2.9
"2017","전국","01000KR","협회 및 단체","S94",974.0,1.3
"2017","전국","01000KR","수리업","S95",4378.0,3.3
"2017","전국","01000KR","기타 개인 서비스업","S96",4127.0,3.4
"2018","전국","01000KR","전체","0",268757.0,2.2
"2018","전국","01000KR","광업","B",149.0,1.2
"2018","전국","01000KR","석탄, 원유 및 천연가스 광업","B05",0.0,0.0
"2018","전국","01000KR","금속 광업","B06",0.0,0.0
"2018","전국","01000KR","비금속광물 광업;연료용 제외","B07",148.0,1.5
"2018","전국","01000KR","광업 지원 서비스업","B08",1.0,0.2
"2018","전국","01000KR","제조업","C",73442.0,2.2
"2018","전국","01000KR","식료품 제조업","C10",8176.0,3.7
"2018","전국","01000KR","음료 제조업","C11",116.0,0.9
"2018","전국","01000KR","담배 제조업","C12",1.0,0.1
"2018","전국","01000KR","섬유제품 제조업; 의복제외","C13",1705.0,1.7
"2018","전국","01000KR","의복, 의복액세서리 및 모피제품 제조업","C14",999.0,1.5
"2018","전국","01000KR","가죽, 가방 및 신발 제조업","C15",570.0,3.0
"2018","전국","01000KR","목재 및 나무제품 제조업;가구제외","C16",779.0,3.5
"2018","전국","01000KR","펄프, 종이 및 종이제품 제조업","C17",2015.0,3.1
"2018","전국","01000KR","인쇄 및 기록매체 복제업","C18",899.0,2.6
"2018","전국","01000KR","코크스, 연탄 및 석유정제품 제조업","C19",151.0,1.7
"2018","전국","01000KR","화학물질 및 화학제품 제조업;의약품 제외","C20",2666.0,1.8
"2018","전국","01000KR","의료용 물질 및 의약품 제조업","C21",687.0,1.6
"2018","전국","01000KR","고무제품 및 플라스틱제품 제조업","C22",6333.0,2.6
"2018","전국","01000KR","비금속 광물제품 제조업","C23",2416.0,2.4
"2018","전국","01000KR","1차 금속 제조업","C24",3429.0,2.3
"2018","전국","01000KR","금속가공제품 제조업;기계 및 가구 제외","C25",9560.0,2.8
"2018","전국","01000KR","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26",4323.0,1.0
"2018","전국","01000KR","의료, 정밀, 광학기기 및 시계 제조업","C27",2483.0,2.5
"2018","전국","01000KR","전기장비 제조업","C28",3817.0,1.7
"2018","전국","01000KR","기타 기계 및 장비 제조업","C29",12115.0,3.1
"2018","전국","01000KR","자동차 및 트레일러 제조업","C30",4904.0,1.4
"2018","전국","01000KR","기타 운송장비 제조업","C31",3076.0,2.0
"2018","전국","01000KR","가구 제조업","C32",1665.0,3.6
"2018","전국","01000KR","기타 제품 제조업","C33",559.0,1.8
"2018","전국","01000KR","전기, 가스, 증기 및 수도사업","D",331.0,0.5
"2018","전국","01000KR","전기, 가스, 증기 및 공기조절 공급업","D35",328.0,0.5
"2018","전국","01000KR","수도사업","D36",3.0,0.0
"2018","전국","01000KR","하수·폐기물 처리, 원료재생 및 환경복원업","E",1180.0,1.7
"2018","전국","01000KR","하수, 폐수 및 분뇨 처리업","E37",46.0,0.4
"2018","전국","01000KR","폐기물 수집운반, 처리 및 원료재생업","E38",1134.0,1.9
"2018","전국","01000KR","환경 정화 및 복원업","E39",1.0,0.2
"2018","전국","01000KR","건설업","F",15032.0,1.4
"2018","전국","01000KR","종합 건설업","F41",5452.0,1.5
"2018","전국","01000KR","전문직별 공사업","F42",9580.0,1.4
"2018","전국","01000KR","도매 및 소매업","G",28208.0,2.5
"2018","전국","01000KR","자동차 및 부품 판매업","G45",814.0,1.5
"2018","전국","01000KR","도매 및 상품중개업","G46",17877.0,2.6
"2018","전국","01000KR","소매업; 자동차 제외","G47",9518.0,2.4
"2018","전국","01000KR","운수업","H",36340.0,5.5
"2018","전국","01000KR","육상운송 및 파이프라인 운송업","H49",32802.0,8.0
"2018","전국","01000KR","수상 운송업","H50",88.0,0.6
"2018","전국","01000KR","항공 운송업","H51",298.0,1.0
"2018","전국","01000KR","창고 및 운송관련 서비스업","H52",3151.0,1.5
"2018","전국","01000KR","숙박 및 음식점업","I",16834.0,4.1
"2018","전국","01000KR","숙박업","I55",4496.0,6.0
"2018","전국","01000KR","음식점 및 주점업","I56",12339.0,3.7
"2018","전국","01000KR","출판, 영상, 방송통신 및 정보서비스업","J",11935.0,2.5
"2018","전국","01000KR","출판업","J58",7093.0,3.2
"2018","전국","01000KR","영상·오디오 기록물 제작 및 배급업","J59",545.0,1.6
"2018","전국","01000KR","방송업","J60",482.0,1.7
"2018","전국","01000KR","통신업","J61",275.0,0.6
"2018","전국","01000KR","컴퓨터 프로그래밍, 시스템 통합 및 관리업","J62",2830.0,2.7
"2018","전국","01000KR","정보서비스업","J63",708.0,1.8
"2018","전국","01000KR","금융 및 보험업","K",4217.0,0.9
"2018","전국","01000KR","금융업","K64",1979.0,0.8
"2018","전국","01000KR","보험 및 연금업","K65",1069.0,1.0
"2018","전국","01000KR","금융 및 보험 관련 서비스업","K66",1168.0,1.1
"2018","전국","01000KR","부동산업 및 임대업","L",3083.0,1.0
"2018","전국","01000KR","부동산업","L68",2035.0,0.7
"2018","전국","01000KR","임대업(부동산 제외)","L69",1048.0,4.6
"2018","전국","01000KR","전문, 과학 및 기술 서비스업","M",14176.0,1.7
"2018","전국","01000KR","연구개발업","M70",3888.0,1.9
"2018","전국","01000KR","전문서비스업","M71",5308.0,1.6
"2018","전국","01000KR","건축기술, 엔지니어링 및 기타 과학기술 서비스업","M72",3778.0,1.5
"2018","전국","01000KR","기타 전문, 과학 및 기술 서비스업","M73",1202.0,4.7
"2018","전국","01000KR","사업시설관리 및 사업지원 서비스업","N",16383.0,1.7
"2018","전국","01000KR","사업시설 관리 및 조경 서비스업","N74",2089.0,0.9
"2018","전국","01000KR","사업지원 서비스업","N75",14294.0,1.9
"2018","전국","01000KR","교육 서비스업","P",8186.0,1.2
"2018","전국","01000KR","교육 서비스업","P85",8186.0,1.2
"2018","전국","01000KR","보건업 및 사회복지 서비스업","Q",26957.0,2.1
"2018","전국","01000KR","보건업","Q86",16624.0,2.3
"2018","전국","01000KR","사회복지 서비스업","Q87",10333.0,1.9
"2018","전국","01000KR","예술, 스포츠 및 여가관련 서비스업","R",4555.0,2.9
"2018","전국","01000KR","창작, 예술 및 여가관련 서비스업","R90",655.0,2.1
"2018","전국","01000KR","스포츠 및 오락관련 서비스업","R91",3900.0,3.1
"2018","전국","01000KR","협회 및 단체, 수리  및 기타 개인 서비스업","S",7747.0,2.3
"2018","전국","01000KR","협회 및 단체","S94",1150.0,1.3
"2018","전국","01000KR","수리업","S95",3034.0,2.3
"2018","전국","01000KR","기타 개인 서비스업","S96",3562.0,3.1
"2019","전국","01000KR","전체","0",241402.0,2.0
"2019","전국","01000KR","광업","B",119.0,1.0
"2019","전국","01000KR","석탄, 원유 및 천연가스 광업","B05",0.0,0.0
"2019","전국","01000KR","금속 광업","B06",0.0,0.0
"2019","전국","01000KR","비금속광물 광업;연료용 제외","B07",116.0,1.3
"2019","전국","01000KR","광업 지원 서비스업","B08",3.0,0.6
"2019","전국","01000KR","제조업","C",55970.0,1.7
"2019","전국","01000KR","식료품 제조업","C10",5061.0,2.3
"2019","전국","01000KR","음료 제조업","C11",107.0,0.9
"2019","전국","01000KR","담배 제조업","C12",5.0,0.3
"2019","전국","01000KR","섬유제품 제조업; 의복제외","C13",1438.0,1.6
"2019","전국","01000KR","의복, 의복액세서리 및 모피제품 제조업","C14",1037.0,1.6
"2019","전국","01000KR","가죽, 가방 및 신발 제조업","C15",168.0,1.1
"2019","전국","01000KR","목재 및 나무제품 제조업;가구제외","C16",166.0,0.8
"2019","전국","01000KR","펄프, 종이 및 종이제품 제조업","C17",1690.0,2.6
"2019","전국","01000KR","인쇄 및 기록매체 복제업","C18",721.0,2.1
"2019","전국","01000KR","코크스, 연탄 및 석유정제품 제조업","C19",23.0,0.2
"2019","전국","01000KR","화학물질 및 화학제품 제조업;의약품 제외","C20",2753.0,1.8
"2019","전국","01000KR","의료용 물질 및 의약품 제조업","C21",1204.0,2.8
"2019","전국","01000KR","고무제품 및 플라스틱제품 제조업","C22",4241.0,1.8
"2019","전국","01000KR","비금속 광물제품 제조업","C23",1431.0,1.4
"2019","전국","01000KR","1차 금속 제조업","C24",2177.0,1.4
"2019","전국","01000KR","금속가공제품 제조업;기계 및 가구 제외","C25",7447.0,2.2
"2019","전국","01000KR","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26",5080.0,1.2
"2019","전국","01000KR","의료, 정밀, 광학기기 및 시계 제조업","C27",1589.0,1.6
"2019","전국","01000KR","전기장비 제조업","C28",3056.0,1.4
"2019","전국","01000KR","기타 기계 및 장비 제조업","C29",9379.0,2.4
"2019","전국","01000KR","자동차 및 트레일러 제조업","C30",3243.0,0.9
"2019","전국","01000KR","기타 운송장비 제조업","C31",1966.0,1.4
"2019","전국","01000KR","가구 제조업","C32",1400.0,3.0
"2019","전국","01000KR","기타 제품 제조업","C33",590.0,1.9
"2019","전국","01000KR","전기, 가스, 증기 및 수도사업","D",472.0,0.7
"2019","전국","01000KR","전기, 가스, 증기 및 공기조절 공급업","D35",258.0,0.4
"2019","전국","01000KR","수도사업","D36",215.0,3.2
"2019","전국","01000KR","하수·폐기물 처리, 원료재생 및 환경복원업","E",917.0,1.3
"2019","전국","01000KR","하수, 폐수 및 분뇨 처리업","E37",188.0,1.6
"2019","전국","01000KR","폐기물 수집운반, 처리 및 원료재생업","E38",729.0,1.2
"2019","전국","01000KR","환경 정화 및 복원업","E39",0.0,0.0
"2019","전국","01000KR","건설업","F",16740.0,1.6
"2019","전국","01000KR","종합 건설업","F41",3885.0,1.1
"2019","전국","01000KR","전문직별 공사업","F42",12855.0,1.8
"2019","전국","01000KR","도매 및 소매업","G",20819.0,1.8
"2019","전국","01000KR","자동차 및 부품 판매업","G45",584.0,1.1
"2019","전국","01000KR","도매 및 상품중개업","G46",13102.0,1.9
"2019","전국","01000KR","소매업; 자동차 제외","G47",7132.0,1.8
"2019","전국","01000KR","운수업","H",35450.0,5.5
"2019","전국","01000KR","육상운송 및 파이프라인 운송업","H49",32503.0,8.3
"2019","전국","01000KR","수상 운송업","H50",13.0,0.1
"2019","전국","01000KR","항공 운송업","H51",136.0,0.4
"2019","전국","01000KR","창고 및 운송관련 서비스업","H52",2799.0,1.3
"2019","전국","01000KR","숙박 및 음식점업","I",12940.0,3.3
"2019","전국","01000KR","숙박업","I55",4101.0,5.6
"2019","전국","01000KR","음식점 및 주점업","I56",8839.0,2.8
"2019","전국","01000KR","출판, 영상, 방송통신 및 정보서비스업","J",13736.0,2.9
"2019","전국","01000KR","출판업","J58",7605.0,3.4
"2019","전국","01000KR","영상·오디오 기록물 제작 및 배급업","J59",592.0,1.6
"2019","전국","01000KR","방송업","J60",272.0,1.0
"2019","전국","01000KR","통신업","J61",184.0,0.4
"2019","전국","01000KR","컴퓨터 프로그래밍, 시스템 통합 및 관리업","J62",2917.0,2.7
"2019","전국","01000KR","정보서비스업","J63",2165.0,5.3
"2019","전국","01000KR","금융 및 보험업","K",4760.0,1.0
"2019","전국","01000KR","금융업","K64",2970.0,1.2
"2019","전국","01000KR","보험 및 연금업","K65",682.0,0.7
"2019","전국","01000KR","금융 및 보험 관련 서비스업","K66",1108.0,1.1
"2019","전국","01000KR","부동산업 및 임대업","L",2214.0,0.7
"2019","전국","01000KR","부동산업","L68",1465.0,0.5
"2019","전국","01000KR","임대업(부동산 제외)","L69",749.0,3.1
"2019","전국","01000KR","전문, 과학 및 기술 서비스업","M",14474.0,1.7
"2019","전국","01000KR","연구개발업","M70",4183.0,1.9
"2019","전국","01000KR","전문서비스업","M71",5228.0,1.5
"2019","전국","01000KR","건축기술, 엔지니어링 및 기타 과학기술 서비스업","M72",4128.0,1.7
"2019","전국","01000KR","기타 전문, 과학 및 기술 서비스업","M73",935.0,3.6
"2019","전국","01000KR","사업시설관리 및 사업지원 서비스업","N",13627.0,1.4
"2019","전국","01000KR","사업시설 관리 및 조경 서비스업","N74",2179.0,0.9
"2019","전국","01000KR","사업지원 서비스업","N75",11449.0,1.5
"2019","전국","01000KR","교육 서비스업","P",7716.0,1.1
"2019","전국","01000KR","교육 서비스업","P85",7716.0,1.1
"2019","전국","01000KR","보건업 및 사회복지 서비스업","Q",30840.0,2.3
"2019","전국","01000KR","보건업","Q86",19691.0,2.7
"2019","전국","01000KR","사회복지 서비스업","Q87",11149.0,1.8
"2019","전국","01000KR","예술, 스포츠 및 여가관련 서비스업","R",3700.0,2.3
"2019","전국","01000KR","창작, 예술 및 여가관련 서비스업","R90",505.0,1.6
"2019","전국","01000KR","스포츠 및 오락관련 서비스업","R91",3195.0,2.5
"2019","전국","01000KR","협회 및 단체, 수리  및 기타 개인 서비스업","S",6907.0,2.1
"2019","전국","01000KR","협회 및 단체","S94",1074.0,1.3
"2019","전국","01000KR","수리업","S95",1922.0,1.4
"2019","전국","01000KR","기타 개인 서비스업","S96",3911.0,3.4
"2020","전국","01000KR","전체","0",238002.0,1.9
"2020","전국","01000KR","광업","B",96.0,0.8
"2020","전국","01000KR","석탄, 원유 및 천연가스 광업","B05",0.0,0.0
"2020","전국","01000KR","금속 광업","B06",0.0,0.0
"2020","전국","01000KR","비금속광물 광업;연료용 제외","B07",96.0,1.1
"2020","전국","01000KR","광업 지원 서비스업","B08",0.0,0.0
"2020","전국","01000KR","제조업","C",68017.0,2.1
"2020","전국","01000KR","식료품 제조업","C10",8122.0,3.5
"2020","전국","01000KR","음료 제조업","C11",110.0,1.0
"2020","전국","01000KR","담배 제조업","C12",0.0,0.0
"2020","전국","01000KR","섬유제품 제조업; 의복제외","C13",1351.0,1.5
"2020","전국","01000KR","의복, 의복액세서리 및 모피제품 제조업","C14",1237.0,2.2
"2020","전국","01000KR","가죽, 가방 및 신발 제조업","C15",39.0,0.2
"2020","전국","01000KR","목재 및 나무제품 제조업;가구제외","C16",724.0,3.2
"2020","전국","01000KR","펄프, 종이 및 종이제품 제조업","C17",1825.0,2.8
"2020","전국","01000KR","인쇄 및 기록매체 복제업","C18",1034.0,3.0
"2020","전국","01000KR","코크스, 연탄 및 석유정제품 제조업","C19",55.0,0.5
"2020","전국","01000KR","화학물질 및 화학제품 제조업;의약품 제외","C20",3345.0,2.2
"2020","전국","01000KR","의료용 물질 및 의약품 제조업","C21",853.0,1.9
"2020","전국","01000KR","고무제품 및 플라스틱제품 제조업","C22",6674.0,2.6
"2020","전국","01000KR","비금속 광물제품 제조업","C23",2921.0,2.9
"2020","전국","01000KR","1차 금속 제조업","C24",3694.0,2.4
"2020","전국","01000KR","금속가공제품 제조업;기계 및 가구 제외","C25",7194.0,2.3
"2020","전국","01000KR","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26",4172.0,1.0
"2020","전국","01000KR","의료, 정밀, 광학기기 및 시계 제조업","C27",2546.0,2.3
"2020","전국","01000KR","전기장비 제조업","C28",3644.0,1.6
"2020","전국","01000KR","기타 기계 및 장비 제조업","C29",9864.0,2.5
"2020","전국","01000KR","자동차 및 트레일러 제조업","C30",4709.0,1.4
"2020","전국","01000KR","기타 운송장비 제조업","C31",775.0,0.6
"2020","전국","01000KR","가구 제조업","C32",1840.0,4.6
"2020","전국","01000KR","기타 제품 제조업","C33",868.0,2.8
"2020","전국","01000KR",None,"C34",419.0,1.4
"2020","전국","01000KR","전기, 가스, 증기 및 수도사업","D",303.0,0.5
"2020","전국","01000KR","전기, 가스, 증기 및 공기조절 공급업","D35",303.0,0.5
"2020","전국","01000KR","하수·폐기물 처리, 원료재생 및 환경복원업","E",1770.0,2.1
"2020","전국","01000KR",None,"E36",668.0,7.0
"2020","전국","01000KR","하수, 폐수 및 분뇨 처리업","E37",156.0,1.1
"2020","전국","01000KR","폐기물 수집운반, 처리 및 원료재생업","E38",947.0,1.6
"2020","전국","01000KR","환경 정화 및 복원업","E39",0.0,0.0
"2020","전국","01000KR","건설업","F",12710.0,1.2
"2020","전국","01000KR","종합 건설업","F41",3832.0,1.0
"2020","전국","01000KR","전문직별 공사업","F42",8877.0,1.3
"2020","전국","01000KR","도매 및 소매업","G",24382.0,2.0
"2020","전국","01000KR","자동차 및 부품 판매업","G45",787.0,1.4
"2020","전국","01000KR","도매 및 상품중개업","G46",14748.0,2.1
"2020","전국","01000KR","소매업; 자동차 제외","G47",8847.0,2.1
"2020","전국","01000KR","운수업","H",29417.0,4.5
"2020","전국","01000KR","육상운송 및 파이프라인 운송업","H49",25627.0,6.7
"2020","전국","01000KR","수상 운송업","H50",41.0,0.3
"2020","전국","01000KR","항공 운송업","H51",0.0,0.0
"2020","전국","01000KR","창고 및 운송관련 서비스업","H52",3749.0,1.7
"2020","전국","01000KR","숙박 및 음식점업","I",10519.0,2.5
"2020","전국","01000KR","숙박업","I55",861.0,1.2
"2020","전국","01000KR","음식점 및 주점업","I56",9658.0,2.8
"2020","전국","01000KR","출판, 영상, 방송통신 및 정보서비스업","J",15106.0,3.0
"2020","전국","01000KR","출판업","J58",9954.0,4.0
"2020","전국","01000KR","영상·오디오 기록물 제작 및 배급업","J59",617.0,1.9
"2020","전국","01000KR","방송업","J60",79.0,0.3
"2020","전국","01000KR","통신업","J61",266.0,0.6
"2020","전국","01000KR","컴퓨터 프로그래밍, 시스템 통합 및 관리업","J62",2779.0,2.5
"2020","전국","01000KR","정보서비스업","J63",1411.0,3.2
"2020","전국","01000KR","금융 및 보험업","K",3977.0,0.8
"2020","전국","01000KR","금융업","K64",1502.0,0.6
"2020","전국","01000KR","보험 및 연금업","K65",786.0,0.7
"2020","전국","01000KR","금융 및 보험 관련 서비스업","K66",1690.0,1.5
"2020","전국","01000KR","부동산업 및 임대업","L",1459.0,0.5
"2020","전국","01000KR","부동산업","L68",1459.0,0.5
"2020","전국","01000KR","전문, 과학 및 기술 서비스업","M",13251.0,1.5
"2020","전국","01000KR","연구개발업","M70",3110.0,1.3
"2020","전국","01000KR","전문서비스업","M71",5040.0,1.4
"2020","전국","01000KR","건축기술, 엔지니어링 및 기타 과학기술 서비스업","M72",3761.0,1.5
"2020","전국","01000KR","기타 전문, 과학 및 기술 서비스업","M73",1340.0,3.9
"2020","전국","01000KR","사업시설관리 및 사업지원 서비스업","N",14907.0,1.5
"2020","전국","01000KR","사업시설 관리 및 조경 서비스업","N74",2611.0,1.0
"2020","전국","01000KR","사업지원 서비스업","N75",11183.0,1.5
"2020","전국","01000KR",None,"N76",1112.0,3.9
"2020","전국","01000KR","교육 서비스업","P",6570.0,0.9
"2020","전국","01000KR","교육 서비스업","P85",6570.0,0.9
"2020","전국","01000KR","보건업 및 사회복지 서비스업","Q",28227.0,1.9
"2020","전국","01000KR","보건업","Q86",16761.0,2.1
"2020","전국","01000KR","사회복지 서비스업","Q87",11466.0,1.6
"2020","전국","01000KR","예술, 스포츠 및 여가관련 서비스업","R",2886.0,1.8
"2020","전국","01000KR","창작, 예술 및 여가관련 서비스업","R90",1007.0,2.9
"2020","전국","01000KR","스포츠 및 오락관련 서비스업","R91",1879.0,1.5
"2020","전국","01000KR","협회 및 단체, 수리  및 기타 개인 서비스업","S",4404.0,1.6
"2020","전국","01000KR","협회 및 단체","S94",1375.0,1.5
"2020","전국","01000KR","수리업","S95",1444.0,1.6
"2020","전국","01000KR","기타 개인 서비스업","S96",1584.0,1.8
