시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,초장,엽장,엽폭,엽병장,엽수,관부직경,화방 꽃수(소화수),착과수,최종화방차수
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 00:00:00,22,87,,6,0,,1,24,91,562,,0,0,,,,,,,,,21,56,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,2,,,,,2,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 01:00:00,22,87,,5,0,,0,24,90,562,,0,0,,,,,,,,,21,56,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,2,,,,,2,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 02:00:00,22,87,,4,0,,0,24,90,577,,0,0,,,,,,,,,21,54,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,2,,,,,2,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 03:00:00,21,88,,1,0,,0,24,90,556,,0,0,,,,,,,,,21,52,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,2,,,,,2,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 04:00:00,21,88,,1,0,,0,24,90,559,,0,0,,,,,,,,,21,51,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 05:00:00,21,88,,1,0,,0,24,90,576,,0,0,,,,,,,,,21,50,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 06:00:00,21,87,,1,0,,0,24,90,581,,0,0,,,,,,,,,21,50,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 07:00:00,22,87,,1,0,,0,25,90,561,,0,0,,,,,,,,,21,49,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 08:00:00,23,82,,2,0,,0,26,87,533,,0,0,,,,,,,,,21,57,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 09:00:00,25,75,,2,0,,0,28,79,507,,0,0,,,,,,,,,22,94,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 10:00:00,27,67,,5,0,,0,31,72,491,,0,0,,,,,,,,,23,97,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 11:00:00,29,64,,5,0,,0,32,71,482,,0,0,,,,,,,,,24,88,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 12:00:00,30,59,,5,0,,0,33,69,478,,0,0,,,,,,,,,25,76,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 13:00:00,30,57,,6,1,,0,34,66,475,,0,0,,,,,,,,,26,77,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 14:00:00,30,60,,7,1,,0,34,67,473,,0,0,,,,,,,,,26,75,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 15:00:00,30,60,,7,1,,0,34,66,472,,0,0,,,,,,,,,26,74,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 16:00:00,29,61,,7,1,,0,34,66,474,,0,0,,,,,,,,,26,76,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 17:00:00,27,68,,7,0,,0,30,75,485,,0,0,,,,,,,,,26,70,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 18:00:00,25,79,,4,0,,0,28,82,509,,0,0,,,,,,,,,25,66,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 19:00:00,24,82,,4,0,,0,27,85,530,,0,0,,,,,,,,,25,64,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
PF_0010052_01,전라남도,화순군,딸기,설향,"6,600",비닐,수경,연동,2020-09-12 20:00:00,24,82,,5,0,,0,26,84,525,,0,0,,,,,,,,,24,61,2,,,,,,,,2,,2,2,3,2,2,,,,2,,,,,2,,,2,2,,,,3,,,,,3,,,,,,,,,,,,,
