,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,위도,경도
192,한국전력,탄현마을6단지현대한신 아파트,2,AC완속,경기도,고양시,경기도 고양시 일산서구 탄현동 현중로 64,입주자외 출입제한 (긴급상황 이용가능),산서구 탄현동 현중로 64,37.69630155,126.7679726
193,한국전력,탄현마을6단지현대한신 아파트,3,AC완속,경기도,고양시,경기도 고양시 일산서구 탄현동 현중로 64,입주자외 출입제한 (긴급상황 이용가능),산서구 탄현동 현중로 64,37.69630155,126.7679726
194,한국전력,푸른마을10단지,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 덕양구 고양동 푸른마을로120번길 34지하,시설 상황에 따라 이용이 제한될 수 있음,양구 고양동 푸른마을로120번길 34지하,37.71533204,126.9030492
195,한국전력,푸른마을1단지동익미라벨 아파트,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 덕양구 고양동 푸른마을로 14,시설 상황에 따라 이용이 제한될 수 있음,양구 고양동 푸른마을로 14,37.70776114,126.9033536
196,한국전력,푸른마을1단지동익미라벨 아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 고양동 푸른마을로 14,시설 상황에 따라 이용이 제한될 수 있음,양구 고양동 푸른마을로 14,37.70776114,126.9033536
197,한국전력,푸른마을6단지 풍림아이원 아파트,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 덕양구 고양동 푸른마을로 55,시설 상황에 따라 이용이 제한될 수 있음,양구 고양동 푸른마을로 55,37.71227085,126.9054284
198,한국전력,푸른마을6단지 풍림아이원 아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 고양동 푸른마을로 55,시설 상황에 따라 이용이 제한될 수 있음,양구 고양동 푸른마을로 55,37.71227085,126.9054284
199,한국전력,푸른마을6단지 풍림아이원 아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 고양동 푸른마을로 55,시설 상황에 따라 이용이 제한될 수 있음,양구 고양동 푸른마을로 55,37.71227085,126.9054284
200,한국전력,풍동성원1차아파트,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산동구 풍동 고풍로 44-25,시설 상황에 따라 이용이 제한될 수 있음,산동구 풍동 고풍로 44-25,37.66348163,126.7958211
201,한국전력,풍동성원1차아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 고풍로 44-25,시설 상황에 따라 이용이 제한될 수 있음,산동구 풍동 고풍로 44-25,37.66348163,126.7958211
202,한국전력,풍동성원1차아파트,3,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 고풍로 44-25,시설 상황에 따라 이용이 제한될 수 있음,산동구 풍동 고풍로 44-25,37.66348163,126.7958211
203,한국전력,풍동성원1차아파트,4,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 고풍로 44-25,시설 상황에 따라 이용이 제한될 수 있음,산동구 풍동 고풍로 44-25,37.66348163,126.7958211
204,한국전력,풍동성원2차아파트,1,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 고풍로 44-46,시설 상황에 따라 이용이 제한될 수 있음,산동구 풍동 고풍로 44-46,37.66437685,126.7969753
205,한국전력,풍동성원2차아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 고풍로 44-46,시설 상황에 따라 이용이 제한될 수 있음,산동구 풍동 고풍로 44-46,37.66437685,126.7969753
206,한국전력,풍동쌍용 아파트,1,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 애니골길 7-27,시설 상황에 따라 이용이 제한될 수 있음,산동구 풍동 애니골길 7-27,37.67021312,126.7892185
207,한국전력,풍동쌍용 아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 애니골길 7-27,시설 상황에 따라 이용이 제한될 수 있음,산동구 풍동 애니골길 7-27,37.67021312,126.7892185
208,한국전력,햇빛마을24단지,1,AC완속,경기도,고양시,경기도 고양시 덕양구 행신동 958,입주자외 출입제한 (긴급상황 이용가능),양구 행신동 958,37.62143565,126.8415702
209,한국전력,햇빛마을24단지,2,AC완속,경기도,고양시,경기도 고양시 덕양구 행신동 958,입주자외 출입제한 (긴급상황 이용가능),양구 행신동 958,37.62143565,126.8415702
210,한국전력,햇빛마을24단지,3,AC완속,경기도,고양시,경기도 고양시 덕양구 행신동 958,입주자외 출입제한 (긴급상황 이용가능),양구 행신동 958,37.62143565,126.8415702
211,한국전력,햇빛마을24단지,4,AC완속,경기도,고양시,경기도 고양시 덕양구 행신동 958,입주자외 출입제한 (긴급상황 이용가능),양구 행신동 958,37.62143565,126.8415702
212,한국전력,화성그린빌 아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 고양동 벽제관로 45-10,입주자외 출입제한 (긴급상황 이용가능),양구 고양동 벽제관로 45-10,37.70336082,126.8987846
213,한국전력,후곡14단지청구 아파트,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산서구 일산동 강선로 164,시설 상황에 따라 이용이 제한될 수 있음,산서구 일산동 강선로 164,37.67722294,126.7708323
214,한국전력,후곡17단지태영아파트,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산서구 일산동 강선로 142,시설 상황에 따라 이용이 제한될 수 있음,산서구 일산동 강선로 142,37.67599516,126.7698477
215,한국전력,후곡18단지현대 아파트,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산서구 일산동 일산로 487,입주자외 출입제한 (긴급상황 이용가능),산서구 일산동 일산로 487,37.67499969,126.7726962
216,한국전력,후곡18단지현대 아파트,2,AC완속,경기도,고양시,경기도 고양시 일산서구 일산동 일산로 487,입주자외 출입제한 (긴급상황 이용가능),산서구 일산동 일산로 487,37.67499969,126.7726962
217,한국전력,후곡18단지현대 아파트,3,AC완속,경기도,고양시,경기도 고양시 일산서구 일산동 일산로 487,입주자외 출입제한 (긴급상황 이용가능),산서구 일산동 일산로 487,37.67499969,126.7726962
218,한국전력,후곡18단지현대 아파트,4,AC완속,경기도,고양시,경기도 고양시 일산서구 일산동 일산로 487,입주자외 출입제한 (긴급상황 이용가능),산서구 일산동 일산로 487,37.67499969,126.7726962
219,한국전력,후곡4단지,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산서구 일산동 1066,입주자외 출입제한 (긴급상황 이용가능),산서구 일산동 1066,37.67985508,126.7658888
220,한국전력,후곡4단지,2,AC완속,경기도,고양시,경기도 고양시 일산서구 일산동 1066,입주자외 출입제한 (긴급상황 이용가능),산서구 일산동 1066,37.67985508,126.7658888
221,한국전력,후곡4단지,3,AC완속,경기도,고양시,경기도 고양시 일산서구 일산동 1066,입주자외 출입제한 (긴급상황 이용가능),산서구 일산동 1066,37.67985508,126.7658888
222,한국전력,후곡4단지,4,AC완속,경기도,고양시,경기도 고양시 일산서구 일산동 1066,입주자외 출입제한 (긴급상황 이용가능),산서구 일산동 1066,37.67985508,126.7658888
223,한국전력,후곡9단지LG롯데 아파트,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산서구 일산동 후곡로 10,시설 상황에 따라 이용이 제한될 수 있음,산서구 일산동 후곡로 10,37.6779818,126.7631078
224,한국전력,후곡9단지LG롯데 아파트,2,AC완속,경기도,고양시,경기도 고양시 일산서구 일산동 후곡로 10,시설 상황에 따라 이용이 제한될 수 있음,산서구 일산동 후곡로 10,37.6779818,126.7631078
225,한국전기차충전서비스,LH 고양삼송14단지아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 권율대로 726,거주자외 출입제한,양구 권율대로 726,37.65199822,126.8791808
226,한국전기차충전서비스,LH 고양삼송14단지아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 권율대로 726,거주자외 출입제한,양구 권율대로 726,37.65199822,126.8791808
227,한국전기차충전서비스,LH 고양삼송14단지아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 권율대로 726,거주자외 출입제한,양구 권율대로 726,37.65199822,126.8791808
228,한국전기차충전서비스,LH 고양삼송16단지 아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 세솔로 149,거주자외 출입제한,양구 세솔로 149(677 삼송마을엘에이치16단지),37.65158698,126.8832705
229,한국전기차충전서비스,LH 고양삼송16단지 아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 세솔로 149,거주자외 출입제한,양구 세솔로 149(677 삼송마을엘에이치16단지),37.65158698,126.8832705
230,한국전기차충전서비스,LH 고양삼송16단지 아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 세솔로 149,거주자외 출입제한,양구 세솔로 149(677 삼송마을엘에이치16단지),37.65158698,126.8832705
231,한국전기차충전서비스,LH 고양삼송16단지 아파트,4,AC완속,경기도,고양시,경기도 고양시 덕양구 세솔로 149,거주자외 출입제한,양구 세솔로 149(677 삼송마을엘에이치16단지),37.65158698,126.8832705
232,한국전기차충전서비스,LH 고양삼송신원마을3단지아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 오금로 7,거주자외 출입제한,양구 오금로 7(613 신원마을엘에이치3단지),37.6639002,126.893304
233,한국전기차충전서비스,LH 고양삼송신원마을3단지아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 오금로 7,거주자외 출입제한,양구 오금로 7(613 신원마을엘에이치3단지),37.6639002,126.893304
234,한국전기차충전서비스,LH 고양삼송신원마을3단지아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 오금로 7,거주자외 출입제한,양구 오금로 7(613 신원마을엘에이치3단지),37.6639002,126.893304
235,한국전기차충전서비스,SBS일산제작센터,1,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 111,사업장 거주자외 출입제한,산서구 일현로 111(140 에스비에스일산제작센터),37.69680381,126.7625723
236,한국전기차충전서비스,SBS일산제작센터,2,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 111,사업장 거주자외 출입제한,산서구 일현로 111(140 에스비에스일산제작센터),37.69680381,126.7625723
237,한국전기차충전서비스,SBS일산제작센터,3,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 111,사업장 거주자외 출입제한,산서구 일현로 111(140 에스비에스일산제작센터),37.69680381,126.7625723
238,한국전기차충전서비스,고양삼송아이파크아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 신원3로 20,거주자외 출입제한,양구 신원3로 20(600 신원마을고양삼송아이파크),37.66821592,126.885078
239,한국전기차충전서비스,고양삼송아이파크아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 신원3로 20,거주자외 출입제한,양구 신원3로 20(600 신원마을고양삼송아이파크),37.66821592,126.885078
240,한국전기차충전서비스,고양삼송아이파크아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 신원3로 20,거주자외 출입제한,양구 신원3로 20(600 신원마을고양삼송아이파크),37.66821592,126.885078
241,한국전기차충전서비스,고양삼송아이파크아파트,4,AC완속,경기도,고양시,경기도 고양시 덕양구 신원3로 20,거주자외 출입제한,양구 신원3로 20(600 신원마을고양삼송아이파크),37.66821592,126.885078
242,한국전기차충전서비스,고양삼송아이파크아파트,5,AC완속,경기도,고양시,경기도 고양시 덕양구 신원3로 20,거주자외 출입제한,양구 신원3로 20(600 신원마을고양삼송아이파크),37.66821592,126.885078
243,한국전기차충전서비스,고양삼송우남퍼스트빌,1,AC완속,경기도,고양시,경기도 고양시 덕양구 통일로 374 신원마을 1단지 우남퍼스트빌,거주자외 출입제한,양구 통일로 374 신원마을 1단지 우남퍼스트빌,37.6692481,126.8886653
244,한국전기차충전서비스,고양삼송우남퍼스트빌,2,AC완속,경기도,고양시,경기도 고양시 덕양구 통일로 374 신원마을 1단지 우남퍼스트빌,거주자외 출입제한,양구 통일로 374 신원마을 1단지 우남퍼스트빌,37.6692481,126.8886653
245,한국전기차충전서비스,고양삼송우남퍼스트빌,3,AC완속,경기도,고양시,경기도 고양시 덕양구 통일로 374 신원마을 1단지 우남퍼스트빌,거주자외 출입제한,양구 통일로 374 신원마을 1단지 우남퍼스트빌,37.6692481,126.8886653
246,한국전기차충전서비스,고양체육관,1,DC차데모+DC콤보,경기도,고양시,경기도 고양시 일산서구 중앙로 1601,경기장 시설 이용자로 제한,산서구 중앙로 1601(2320 고양체육관),37.67638709,126.7420729
247,한국전기차충전서비스,달빛마을부영2단지아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 화중로 220212동 지하1층주차장,거주자외 출입제한,양구 화중로 220212동 지하1층주차장,37.64646776,126.834706
248,한국전기차충전서비스,달빛마을부영2단지아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 화중로 220212동 지하1층주차장,거주자외 출입제한,양구 화중로 220212동 지하1층주차장,37.64646776,126.834706
249,한국전기차충전서비스,달빛마을부영2단지아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 화중로 220212동 지하1층주차장,거주자외 출입제한,양구 화중로 220212동 지하1층주차장,37.64646776,126.834706
250,한국전기차충전서비스,달빛마을부영2단지아파트,4,AC완속,경기도,고양시,경기도 고양시 덕양구 화중로 220212동 지하1층주차장,거주자외 출입제한,양구 화중로 220212동 지하1층주차장,37.64646776,126.834706
251,한국전기차충전서비스,산들마을2단지아파트,1,AC완속,경기도,고양시,경기도 고양시 일산동구 고봉로278번길 17,거주자외 출입제한,산동구 고봉로278번길 17,37.68298099,126.7798663
252,한국전기차충전서비스,산들마을2단지아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 고봉로278번길 17,거주자외 출입제한,산동구 고봉로278번길 17,37.68298099,126.7798663
253,한국전기차충전서비스,산들마을2단지아파트,3,AC완속,경기도,고양시,경기도 고양시 일산동구 고봉로278번길 17,거주자외 출입제한,산동구 고봉로278번길 17,37.68298099,126.7798663
254,한국전기차충전서비스,양지마을 1단지,1,AC완속,경기도,고양시,"경기도 고양시 일산동구 무궁화로 76번길 12, 1층",거주자외 출입제한,"산동구 무궁화로 76번길 12, 1층",37.66435194,126.7725122
255,한국전기차충전서비스,양지마을 1단지,2,AC완속,경기도,고양시,"경기도 고양시 일산동구 무궁화로 76번길 12, 1층",거주자외 출입제한,"산동구 무궁화로 76번길 12, 1층",37.66435194,126.7725122
256,한국전기차충전서비스,일산2차아이파크아파트,1,AC완속,경기도,고양시,경기도 고양시 일산동구 중산로 60,거주자외 출입제한,산동구 중산로 60(1842 일산2차아이파크),37.67786604,126.7831623
257,한국전기차충전서비스,일산2차아이파크아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 중산로 60,거주자외 출입제한,산동구 중산로 60(1842 일산2차아이파크),37.67786604,126.7831623
258,한국전기차충전서비스,일산2차아이파크아파트,3,AC완속,경기도,고양시,경기도 고양시 일산동구 중산로 60,거주자외 출입제한,산동구 중산로 60(1842 일산2차아이파크),37.67786604,126.7831623
259,한국전기차충전서비스,일산2차아이파크아파트,4,AC완속,경기도,고양시,경기도 고양시 일산동구 중산로 60,거주자외 출입제한,산동구 중산로 60(1842 일산2차아이파크),37.67786604,126.7831623
260,한국전기차충전서비스,일산2차아이파크아파트,5,AC완속,경기도,고양시,경기도 고양시 일산동구 중산로 60,거주자외 출입제한,산동구 중산로 60(1842 일산2차아이파크),37.67786604,126.7831623
261,한국전기차충전서비스,일산센트럴아이파크아파트,1,AC완속,경기도,고양시,"경기도 고양시 일산동구 중산로 70105동 1,2라인 지하1층 휀룸4 옆",거주자외 출입제한,"산동구 중산로 70105동 1,2라인 지하1층 휀룸4 옆(1841 일산센트럴아이파크)",37.64646776,126.834706
262,한국전기차충전서비스,일산센트럴아이파크아파트,2,AC완속,경기도,고양시,"경기도 고양시 일산동구 중산로 70105동 1,2라인 지하1층 휀룸4 옆",거주자외 출입제한,"산동구 중산로 70105동 1,2라인 지하1층 휀룸4 옆(1841 일산센트럴아이파크)",37.64646776,126.834706
263,한국전기차충전서비스,장항제1공영주차장,2,DC차데모+DC콤보,경기도,고양시,경기도 고양시 일산동구 무궁화로 32-19,시설 상황에 따라 이용이 제한될 수 있음,산동구 무궁화로 32-19,37.66203341,126.7687417
264,한국전기차충전서비스,장항제2공영주차장,1,DC차데모+DC콤보,경기도,고양시,경기도 고양시 일산동구 고봉로 32-35,시설 상황에 따라 이용이 제한될 수 있음,산동구 고봉로 32-35(장항동 732),37.66377561,126.7670356
265,한국전기차충전서비스,장항제2공영주차장,2,DC차데모+DC콤보,경기도,고양시,경기도 고양시 일산동구 고봉로 32-35,시설 상황에 따라 이용이 제한될 수 있음,산동구 고봉로 32-35(장항동 732),37.66377561,126.7670356
266,한국전기차충전서비스,장항제3공영주차장,1,DC차데모+DC콤보,경기도,고양시,경기도 고양시 일산동구 무궁화로 19-19,시설 상황에 따라 이용이 제한될 수 있음,산동구 무궁화로 19-19(장항동 743),37.66280502,126.7660486
267,한국전기차충전서비스,장항제4공영주차장,1,DC차데모+DC콤보,경기도,고양시,경기도 고양시 일산동구 무궁화로 20-28,시설 상황에 따라 이용이 제한될 수 있음,산동구 무궁화로 20-28(장항동 758),37.66100894,126.7677939
268,한국전기차충전서비스,장항제4공영주차장,2,DC차데모+DC콤보,경기도,고양시,경기도 고양시 일산동구 무궁화로 20-28,시설 상황에 따라 이용이 제한될 수 있음,산동구 무궁화로 20-28(장항동 758),37.66100894,126.7677939
269,한국전기차충전서비스,킨텍스 공영주차장,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산서구 킨텍스로237-18,시설 상황에 따라 이용이 제한될 수 있음,산서구 킨텍스로237-18(일산서구 대화동 2600-4),37.66719681,126.7473401
270,한국전기차충전서비스,킨텍스 공영주차장,2,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로237-18,시설 상황에 따라 이용이 제한될 수 있음,산서구 킨텍스로237-18(일산서구 대화동 2600-4),37.66719681,126.7473401
271,한국전기차충전서비스,킨텍스 공영주차장,3,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로237-18,시설 상황에 따라 이용이 제한될 수 있음,산서구 킨텍스로237-18(일산서구 대화동 2600-4),37.66719681,126.7473401
272,한국전기차충전서비스,킨텍스꿈에그린오피스텔,1,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240,거주자외 출입제한,산서구 킨텍스로 240,37.66585766,126.7510974
273,한국전기차충전서비스,킨텍스꿈에그린오피스텔,2,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240,거주자외 출입제한,산서구 킨텍스로 240,37.66585766,126.7510974
274,한국전기차충전서비스,킨텍스꿈에그린오피스텔,3,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240,거주자외 출입제한,산서구 킨텍스로 240,37.66585766,126.7510974
275,한국전기차충전서비스,킨텍스꿈에그린오피스텔,4,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240,거주자외 출입제한,산서구 킨텍스로 240,37.66585766,126.7510974
276,한국전기차충전서비스,킨텍스꿈에그린오피스텔,5,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240,거주자외 출입제한,산서구 킨텍스로 240,37.66585766,126.7510974
277,한국전기차충전서비스,킨텍스꿈에그린오피스텔,6,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240,거주자외 출입제한,산서구 킨텍스로 240,37.66585766,126.7510974
278,한국전기차충전서비스,킨텍스꿈에그린오피스텔,7,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240,거주자외 출입제한,산서구 킨텍스로 240,37.66585766,126.7510974
279,한국전기차충전서비스,킨텍스꿈에그린오피스텔,8,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240,거주자외 출입제한,산서구 킨텍스로 240,37.66585766,126.7510974
280,한국전기차충전서비스,탄현동신아파트,1,AC완속,경기도,고양시,경기도 고양시 일산서구 산현로17번길 38지하주차장,거주자외 출입제한,산서구 산현로17번길 38지하주차장,37.69154424,126.7641208
281,한국전기차충전서비스,탄현동신아파트,2,AC완속,경기도,고양시,경기도 고양시 일산서구 산현로17번길 38지하주차장,거주자외 출입제한,산서구 산현로17번길 38지하주차장,37.69154424,126.7641208
282,한국전기차충전서비스,탄현동신아파트,3,AC완속,경기도,고양시,경기도 고양시 일산서구 산현로17번길 38지하주차장,거주자외 출입제한,산서구 산현로17번길 38지하주차장,37.69154424,126.7641208
283,한국전기차충전서비스,탄현동신아파트,4,AC완속,경기도,고양시,경기도 고양시 일산서구 산현로17번길 38지하주차장,거주자외 출입제한,산서구 산현로17번길 38지하주차장,37.69154424,126.7641208
284,한국전기차충전서비스,탄현동신아파트,5,AC완속,경기도,고양시,경기도 고양시 일산서구 산현로17번길 38지하주차장,거주자외 출입제한,산서구 산현로17번길 38지하주차장,37.69154424,126.7641208
285,한국전기차충전서비스,한국동서발전 일산화력본부,1,AC완속,경기도,고양시,경기도 고양시 일산동구 경의로 201 ,사업장 거주자외 출입제한,산동구 경의로 201 (백석동),37.64529587,126.7970279
286,한국전기차충전서비스,한국지역난방공사 고양지사,1,AC완속,경기도,고양시,경기도 고양시 일산동구 경의로 149,사업장 거주자외 출입제한,산동구 경의로 149,37.64535027,126.7996506
287,한국전기차충전서비스,한국지역난방공사 고양지사,2,AC완속,경기도,고양시,경기도 고양시 일산동구 경의로 149,사업장 거주자외 출입제한,산동구 경의로 149,37.64535027,126.7996506
288,한국전기차충전서비스,행신SK뷰3차아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
289,한국전기차충전서비스,행신SK뷰3차아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
290,한국전기차충전서비스,행신SK뷰3차아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
291,한국전기차충전서비스,행신SK뷰3차아파트,4,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
292,한국전기차충전서비스,행신SK뷰3차아파트,5,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
293,한국전기차충전서비스,행신SK뷰3차아파트,6,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
294,한국전기차충전서비스,행신SK뷰3차아파트,7,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
295,한국전기차충전서비스,행신SK뷰3차아파트,8,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
296,한국전기차충전서비스,행신SK뷰3차아파트,9,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
297,한국전기차충전서비스,행신SK뷰3차아파트,10,AC완속,경기도,고양시,경기도 고양시 덕양구 행신로 131-11,거주자외 출입제한,양구 행신로 131-11,37.62032663,126.8305448
298,차지비,고양시 고양삼송LH원흥마을11단지,1,AC완속,경기도,고양시,"경기도 고양시 덕양구 원흥1로 251101, 1102 각 지하주차장",거주자외 출입제한,"양구 원흥1로 251101, 1102 각 지하주차장",37.65101223,126.8658811
299,차지비,고양시 고양삼송LH원흥마을11단지,2,AC완속,경기도,고양시,"경기도 고양시 덕양구 원흥1로 251101, 1102 각 지하주차장",거주자외 출입제한,"양구 원흥1로 251101, 1102 각 지하주차장",37.65101223,126.8658811
300,차지비,고양시 고양삼송LH원흥마을11단지,3,AC완속,경기도,고양시,"경기도 고양시 덕양구 원흥1로 251101, 1102 각 지하주차장",거주자외 출입제한,"양구 원흥1로 251101, 1102 각 지하주차장",37.65101223,126.8658811
301,차지비,고양시 고양삼송신원마을4단지,1,AC완속,경기도,고양시,경기도 고양시 덕양구 신원로 60지하1층주차장 C05,거주자외 출입제한,양구 신원로 60지하1층주차장 C05,37.66445374,126.8883129
302,차지비,고양시 고양삼송신원마을4단지,2,AC완속,경기도,고양시,경기도 고양시 덕양구 신원로 60지하1층주차장 C05,거주자외 출입제한,양구 신원로 60지하1층주차장 C05,37.66445374,126.8883129
303,차지비,고양시 고양삼송신원마을4단지,3,AC완속,경기도,고양시,경기도 고양시 덕양구 신원로 60지하1층주차장 C05,거주자외 출입제한,양구 신원로 60지하1층주차장 C05,37.66445374,126.8883129
304,차지비,고양시 고양삼송신원마을4단지,4,AC완속,경기도,고양시,경기도 고양시 덕양구 신원로 60지하1층주차장 C05,거주자외 출입제한,양구 신원로 60지하1층주차장 C05,37.66445374,126.8883129
305,차지비,고양시 덕양구 신원마을2단지,1,AC완속,경기도,고양시,"경기도 고양시 덕양구 오금2로 26205동 지하 B24, 206동 지하 C16",거주자외 출입제한,"양구 오금2로 26205동 지하 B24, 206동 지하 C16",37.66490704,126.8921055
306,차지비,고양시 덕양구 신원마을2단지,2,AC완속,경기도,고양시,"경기도 고양시 덕양구 오금2로 26205동 지하 B24, 206동 지하 C16",거주자외 출입제한,"양구 오금2로 26205동 지하 B24, 206동 지하 C16",37.66490704,126.8921055
307,차지비,고양시 덕양구 신원마을2단지,3,AC완속,경기도,고양시,"경기도 고양시 덕양구 오금2로 26205동 지하 B24, 206동 지하 C16",거주자외 출입제한,"양구 오금2로 26205동 지하 B24, 206동 지하 C16",37.66490704,126.8921055
308,차지비,고양시 덕양구 신원마을2단지,4,AC완속,경기도,고양시,"경기도 고양시 덕양구 오금2로 26205동 지하 B24, 206동 지하 C16",거주자외 출입제한,"양구 오금2로 26205동 지하 B24, 206동 지하 C16",37.66490704,126.8921055
309,차지비,고양시 덕양구 신원마을2단지,5,AC완속,경기도,고양시,"경기도 고양시 덕양구 오금2로 26205동 지하 B24, 206동 지하 C16",거주자외 출입제한,"양구 오금2로 26205동 지하 B24, 206동 지하 C16",37.66490704,126.8921055
310,차지비,고양시 덕양구 신원마을2단지,6,AC완속,경기도,고양시,"경기도 고양시 덕양구 오금2로 26205동 지하 B24, 206동 지하 C16",거주자외 출입제한,"양구 오금2로 26205동 지하 B24, 206동 지하 C16",37.66490704,126.8921055
311,차지비,고양시 럭키롯데아파트,1,AC완속,경기도,고양시,"경기도 고양시 일산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",거주자외 출입제한,"산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",37.66984078,126.7654674
312,차지비,고양시 럭키롯데아파트,2,AC완속,경기도,고양시,"경기도 고양시 일산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",거주자외 출입제한,"산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",37.66984078,126.7654674
313,차지비,고양시 럭키롯데아파트,3,AC완속,경기도,고양시,"경기도 고양시 일산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",거주자외 출입제한,"산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",37.66984078,126.7654674
314,차지비,고양시 럭키롯데아파트,4,AC완속,경기도,고양시,"경기도 고양시 일산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",거주자외 출입제한,"산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",37.66984078,126.7654674
315,차지비,고양시 럭키롯데아파트,5,AC완속,경기도,고양시,"경기도 고양시 일산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",거주자외 출입제한,"산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",37.66984078,126.7654674
316,차지비,고양시 럭키롯데아파트,6,AC완속,경기도,고양시,"경기도 고양시 일산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",거주자외 출입제한,"산서구 강선로 70801동, 804동, 809동, 810동 지하1층주차장",37.66984078,126.7654674
