시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,초장,엽장,엽폭,엽병장,엽수,관부직경,화방 꽃수(소화수),착과수,최종화방차수
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 00:00:00,19,,0,,0,,0,19,99,358,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 01:00:00,18,,0,,0,,0,19,99,366,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 02:00:00,18,,0,,0,,0,19,99,366,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 03:00:00,18,,0,,0,,0,19,99,355,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 04:00:00,18,,0,,0,,0,19,99,346,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 05:00:00,18,,0,,0,,0,19,99,337,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 06:00:00,18,,4,,0,,0,19,99,331,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 07:00:00,18,,52,,0,,0,20,98,326,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 08:00:00,19,,157,,0,,0,21,94,330,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
PF_0001303_01,전라남도,화순군,딸기,설향,"3,550",비닐,수경,연동,2020-09-15 09:00:00,22,,594,,0,,0,27,89,345,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,100,,,,0,,,,,0,,,,,,,,,,,,,
