시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,초장,엽장,엽폭,엽병장,엽수,관부직경,화방 꽃수(소화수),착과수,최종화방차수
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 10:00:00,1,,451,,4,,0,22,99,355,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 11:00:00,2,,581,,4,,0,22,99,252,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 12:00:00,2,,651,,3,,0,25,99,248,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 13:00:00,3,,655,,2,,0,27,99,252,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 14:00:00,4,,589,,3,,0,24,100,246,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 15:00:00,4,,473,,3,,0,23,100,243,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 16:00:00,4,,297,,3,,0,21,100,224,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 17:00:00,3,,84,,1,,0,18,99,218,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 18:00:00,1,,0,,1,,0,18,99,243,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
PF_0020747_01,전라남도,담양군,딸기,설향,"1,000",,,,2021-02-04 19:00:00,0,,0,,1,,0,18,99,263,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-04,21주차,29,8,7,13,8,22,2,3,2
