시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,초장,엽장,엽폭,엽병장,엽수,관부직경,화방 꽃수(소화수),착과수,최종화방차수
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 00:00:00,19,,,,,,0,20,100,415,,,,20,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 01:00:00,19,,,,,,0,20,100,430,,,,19,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 02:00:00,19,,,,,,0,20,100,432,,,,19,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 03:00:00,19,,,,,,0,20,100,412,,,,19,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 04:00:00,18,,,,,,0,20,100,406,,,,19,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 05:00:00,18,,,,,,0,20,100,399,,,,19,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 06:00:00,18,,14,,,,0,20,99,397,,,,19,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,45,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 07:00:00,18,,71,,,,0,20,99,382,,,,19,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 08:00:00,19,,264,,,,0,22,95,379,,,,21,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 09:00:00,23,,521,,,,0,25,93,356,,,,23,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 10:00:00,26,,665,,,,0,27,96,335,,,,25,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 11:00:00,27,,725,,,,0,30,98,326,,,,28,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 12:00:00,28,,727,,,,0,30,99,318,,,,29,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 13:00:00,28,,460,,,,0,29,99,315,,,,28,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 14:00:00,27,,485,,,,0,29,99,317,,,,27,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
PF_0002305_01,전라남도,화순군,딸기,설향,"5,289",비닐,수경,단동,2020-09-15 15:00:00,27,,326,,,,0,28,99,315,,,,26,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,,,,,,,,,
